Kode,Tekst
MG01AF20,kombinationer af imidazol-derivater
MG01AF21,tinidazol
MG01AF55,"econazol, kombinationer"
MG01AG,triazol-derivater
MG01AG02,terconazol
MG01AX,andre antiinfectiva og antiseptica
MG01AX01,clodantoin
MG01AX02,inosin
MG01AX03,metacresolsulfonsyre-formaldehyd
MG01AX05,nifuratel
MG01AX06,furazolidon
MG01AX09,methylrosanilin
MG01AX11,iod/polyvidon
MG01AX12,ciclopirox
MG01AX13,protiofat
MG01AX14,lactobacillus
MG01AX15,kobberusnat
MG01AX16,hexetidin
MG01AX17,dapivirin
MG01AX66,"octenidin, kombinationer"
MG01B,antiinfectiva/antiseptica i komb. m. corticost.
MG01BA,antibiotica og corticosteroider
MG01BC,quinolin-derivater og corticosteroider
MG01BD,antiseptica og corticosteroida
MG01BE,sulfonamider og corticosteroider
MG01BF,imidazol-derivater og corticosteroider
MG02,andre gynækologiske midler
MG02A,uterotonica
MG02AB,secale-alkaloider
MG02AB01,methylergometrin
MG02AB02,secale-alkaloider
MG02AB03,ergometrin
MG02AC,secale-alkaloider og oxytocin incl. derivater i kombination
MG02AC01,methylergometrin og oxytocin
MG02AD,prostaglandiner
MG02AD01,dinoprost
MG02AD02,dinoproston
MG02AD03,gemeprost
MG02AD04,carboprost
MG02AD05,sulproston
MG02AD06,misoprostol
MG02AX,andre uterotonika
MG02B,antikonceptionelle midler til lokal applikation
MG02BA,intrauterine antikonceptionelle midler
MG02BA01,plast intrauterint indlæg
MG02BA02,plast intrauterint indlæg med kobber
MG02BA03,plast intrauterint indlæg med gestagen
MG02BB,intravaginale antikonceptionelle midler
MG02BB01,vaginal ring med gestagen og østrogen
MG02BB02,vaginalring med gestagen
MG02C,andre gynækologiske midler
MG02CA,"sympathomimetics, labour repressants"
MG02CA01,ritodrin
MG02CA02,buphenin
MG02CA03,fenoterol
MG02CB,prolactin inhibitorer
MG02CB01,bromocriptin
MG02CB02,lisurid
MG02CB03,cabergolin
MG02CB04,quinagolid
MG02CB05,metergolin
MG02CB06,tergurid
MG02CC,antiinflammatoriske midler til vaginal administration
MG02CC01,ibuprofen
MG02CC02,naproxen
MG02CC03,benzydamin
MG02CC04,flunoxaprofen
MG02CX,andre gynækologiske midler
MG02CX01,atosiban
MG02CX02,flibanserin
MG02CX03,kyskhedstræsfrugt
MG02CX04,sølvlys jordstængel
MG02CX05,bremelanotid
MG02CX06,fezolinetant
MG03,kønshormoner og modulatorer af genitalsystemet
MG03A,hormonale antikonceptiva til systemisk brug
MG03AA,"gestagener og østrogener, faste kombinationer"
MG03AA01,etynodiol og estradiol
MG03AA02,quingestanol og ethinylestradiol
MG03AA03,lynestrenol og ethinylestradiol
MG03AA04,megestrol og ethinylestradiol
MG03AA05,norethisteron og ethinylestradiol
MG03AA06,norgestrel og ethinylestradiol
MG03AA07,levonorgestrel og ethinylestradiol
MG03AA08,medroxyprogesteron og ethinylestradiol
MG03AA09,desogestrel og ethinylestradiol
MG03AA10,gestoden og ethinylestradiol
MG03AA11,norgestimat og ethinylestradiol
MG03AA12,drospirenon og ethinylestradiol
MG03AA13,norelgestromin og ethinylestradiol
MG03AA14,nomegestrol og estradiol
MG03AA15,chlormadinon og ethinylestradiol
MG03AA16,dienogest og ethinylestradiol
MG03AA17,medroxyprogesteron og estradiol
MG03AA18,drospirenon og estetrol
MG03AB,"gestagener og østrogener, sekvenspræparater"
MG03AB01,megestrol og ethinylestradiol
MG03AB02,lynestrenol og ethinylestradiol
MG03AB03,levonorgestrel og ethinylestradiol
MG03AB04,norethisteron og ethinylestradiol
MG03AB05,desogestrel og ethinylestradiol
MG03AB06,gestoden og ethinylestradiol
MG03AB07,chlormadinon og ethinylestradiol
MG03AB08,dienogest og estradiol
MG03AB09,norgestimat og ethinylestradiol
MG03AC,gestagener
MG03AC01,norethisteron
MG03AC02,lynestrenol
MG03AC03,levonorgestrel
MG03AC04,quingestanol
MG03AC05,megestrol
MG03AC06,medroxyprogesteron
MG03AC07,norgestrienon
MG03AC08,etonogestrel
MG03AC09,desogestrel
MG03AC10,drospirenon
MG03AD,nødprævention
MG03AD01,levonorgestrel
MG03AD02,ulipristal
MG03B,androgener
MG03BA,3-oxoandrosten(4)-derivater
MG03BA01,fluoxymesteron
MG03BA02,methyltestosteron
MG03BA03,testosteron
MG03BB,5-androstanon(3)-derivater
MG03BB01,mesterolon
MG03BB02,androstanolon
MG03C,østrogener
MG03CA,"naturlige og semisyntetiske østrogener, usammensatte"
MG03CA01,ethinylestradiol
MG03CA03,estradiol
MG03CA04,estriol
MG03CA06,chlortrianisen
MG03CA07,estron
MG03CA09,promestrien
MG03CA53,"estradiol, kombinationer"
MG03CA57,konjugerede østrogener
MG03CB,"syntetiske østrogener, usammensatte"
MG03CB01,dienestrol
MG03CB02,diethylstilbestrol
MG03CB03,methallenestril
MG03CB04,moxestrol
MG03CC,"østrogener, kombinationer med andre stoffer"
MG03CC02,dienestrol
MG03CC03,methallenestril
MG03CC04,estron
MG03CC05,diethylstilbestrol
MG03CC06,estriol
MG03CC07,konjugerede østrogener og bazedoxifen
MG03CX,andre østrogener
MG03CX01,tibolon
MG03D,gestagener
MG03DA,pregnen(4)-derivater
MG03DA01,gestonoron
MG03DA02,medroxyprogesteron
MG03DA03,hydroxyprogesteron
MG03DA04,progesteron
MG03DB,pregnadien-derivater
MG03DB01,dydrogesteron
MG03DB02,megestrol
MG03DB03,medrogeston
MG03DB04,nomegestrol
MG03DB05,demegeston
MG03DB06,chlormadinon
MG03DB07,promegeston
MG03DB08,dienogest
MG03DC,estren-derivater
MG03DC01,allylestrenol
MG03DC02,norethisteron
MG03DC03,lynestrenol
MG03DC04,ethisteron
MG03DC06,etynodiol
MG03DC31,methylestrenolon
MG03E,androgener og kvindelige kønshormoner i komb.
MG03EA,androgener og østrogener
MG03EA01,methyltestosteron og østrogen
MG03EA02,testosteron og østrogen
MG03EA03,prasteron og østrogen
MG03EB,"androgen, gestagen og østrogen i kombination"
MG03EK,androgener og kvindel. kønshormon i komb. m. andre stoffer
MG03EK01,methyltestosteron
MG03F,gestagener og østrogener i kombination
MG03FA,"gestagener og østrogener, kombinationer"
MG03FA01,norethisteron og østrogen
MG03FA02,hydroxyprogesteron og østrogen
MG03FA03,ethisteron og østrogen
MG03FA04,progesteron og østrogen
MG03FA05,methylnortestosteron og østrogen
MG03FA06,etynodiol og østrogen
MG03FA07,lynestrenol og østrogen
MG03FA08,megestrol og østrogen
MG03FA09,noretynodrel og østrogen
MG03FA10,norgestrel og østrogen
MG03FA11,levonorgestrel og østrogen
MG03FA12,medroxyprogesteron og østrogen
MG03FA13,norgestimat og østrogen
MG03FA14,dydrogesteron og østrogen
MG03FA15,dienogest og østrogen
MG03FA16,trimegeston og østrogen
MG03FA17,drospirenon og østrogen
MG03FB,"gestagener og østrogener, sekvenspræparater"
MG03FB01,norgestrel og østrogen
MG03FB02,lynestrenol og østrogen
MG03FB03,chlormadinon og østrogen
MG03FB04,megestrol og østrogen
MG03FB05,norethisteron og østrogen
MG03FB06,medroxyprogesteron og østrogen
MG03FB07,medrogeston og østrogen
MG03FB08,dydrogesteron og østrogen
MG03FB09,levonorgestrel og østrogen
MG03FB10,desogestrel og østrogen
MG03FB11,trimegeston og østrogen
MG03FB12,nomegestrol og østrogen
MG03G,gonadotropin og andre ovulationsstimul. midler
MG03GA,gonadotropiner
MG03GA01,choriongonadotropin
MG03GA02,"gonadotropin, human menopausal"
MG03GA03,serumgonadotropin
MG03GA04,urofollitropin
MG03GA05,follitropin alfa
MG03GA06,follitropin beta
MG03GA07,lutropin alfa
MG03GA08,choriongonadotropin alfa
MG03GA09,corifollitropin alfa
MG03GA10,follitropin delta
MG03GA30,kombinationer
MG03GB,"ovulationsstimulerende midler, syntetiske"
MG03GB01,cyclofenil
MG03GB02,clomifen
MG03GB03,epimestrol
MG03H,antiandrogener
MG03HA,"antiandrogener, usammensatte"
MG03HA01,cyproteron
MG03HB,antiandrogener og østrogener
MG03HB01,cyproteron og østrogen
MG03X,andre kønshormoner og modulatorer af genitalsyst.
MG03XA,antigonadotropiner og lignende stoffer
MG03XA01,danazol
MG03XA02,gestrinon
MG03XB,progesteron-receptormodulatorer
MG03XB01,mifepriston
MG03XB02,ulipristal
MG03XB51,"mifepriston, kombinationer"
MG03XC,selektive østrogenreceptor-modulatorer
MG03XC01,raloxifen
MG03XC02,bazedoxifen
MG03XC03,lasofoxifen
MG03XC04,ormeloxifen
MG03XC05,ospemifen
MG03XX,andre kønshormoner og modulatorer af genitalsystemet
MG03XX01,prasteron
MG04,urologica
MG04B,urologiske midler
MG04BA,acidoserende midler
MG04BA01,ammoniumchlorid
MG04BA03,calciumchlorid
MG04BC,midler til opløsning af urinsyrekonkrementer
MG04BD,midler mod hyppig urinering og inkontinens
MG04BD01,emepron
MG04BD02,flavoxat
MG04BD03,meladrazin
MG04BD04,oxybutynin
MG04BD05,terodilin
MG04BD06,propiverin
MG04BD07,tolterodin
MG04BD08,solifenacin
MG04BD09,trospium
MG04BD10,darifenacin
MG04BD11,fesoterodin
MG04BD12,mirabegron
MG04BD13,desfesoterodin
MG04BD14,imidafenacin
MG04BE,midler anvendt ved erektionsforstyrrelser
MG04BE01,alprostadil
MG04BE02,papaverin
MG04BE03,sildenafil
MG04BE04,yohimbin
MG04BE06,moxisylyt
MG04BE07,apomorphin
MG04BE08,tadalafil
MG04BE09,vardenafil
MG04BE10,avanafil
MG04BE11,udenafil
MG04BE30,kombinationer
MG04BE52,"papaverin, kombinationer"
MG04BX,andre urologica
MG04BX01,magnesiumhydroxid
MG04BX03,acetohydroxamsyre
MG04BX06,phenazopyridin
MG04BX10,succinimid
MG04BX11,collagen
MG04BX12,phenylsalicylat
MG04BX13,dimethylsulfoxid
MG04BX14,dapoxetin
MG04BX15,pentosanpolysulfatnatrium
MG04BX16,tiopronin
MG04C,midler anvendt ved benign prostatahypertrofi
MG04CA,alfa-adrenoreceptor antagonister
MG04CA01,alfuzosin
MG04CA02,tamsulosin
MG04CA03,terazosin
MG04CA04,silodosin
MG04CA51,alfuzosin og finasterid
MG04CA52,tamsulosin og dutasterid
MG04CA53,tamsulosin og solifenacin
MG04CA54,tamsulosin og tadalafil
MG04CA55,doxazosin og finasterid
MG04CB,testosteron-5-alfa-reduktase inhibitorer
MG04CB01,finasterid
MG04CB02,dutasterid
MG04CB51,finasterid og tadalafil
MG04CX,andre midler anv. v. benign prostatahypertrofi
MG04CX01,afrikansk blommebark
MG04CX02,savpalmefrugt
MG04CX03,mepartricin
MG04CX04,fexapotid
MH,"Systemiske hormonpræparater, excl. kønshormoner"
MH01,hypofyse- og hypothalamus-hormoner og analoger
MH01A,hypofyseforlap-hormoner og analoger
MH01AA,acth
MH01AA01,corticotropin
MH01AA02,tetracosactid
MH01AB,thyrotropin
MH01AB01,thyrotropin alfa
MH01AC,somatropin og somatropin agonister
MH01AC01,somatropin
MH01AC02,somatrem
MH01AC03,mecasermin
MH01AC04,sermorelin
MH01AC05,mecaserminrinfabat
MH01AC06,tesamorelin
MH01AC07,somapacitan
MH01AC08,somatrogon
MH01AC09,lonapegsomatropin
MH01AX,andre hypofyseforlap-hormoner og analoger
MH01AX01,pegvisomant
MH01B,hypofysebaglap-hormoner
MH01BA,vasopressin og analoger
MH01BA01,vasopressin (argipressin)
MH01BA02,desmopressin
MH01BA03,lypressin
MH01BA04,terlipressin
MH01BA05,ornipressin
MH01BB,oxytocin og analoger
MH01BB01,demoxytocin
MH01BB02,oxytocin
MH01BB03,carbetocin
MH01C,hypothalamus-hormoner
MH01CA,gonadotropin-releasing hormoner
MH01CA01,gonadorelin
MH01CA02,nafarelin
MH01CB,somatostatin og analoger
MH01CB01,somatostatin
MH01CB02,octreotid
MH01CB03,lanreotid
MH01CB04,vapreotid
MH01CB05,pasireotid
MH01CC,anti gonadotropin releasing hormoner
MH01CC01,ganirelix
MH01CC02,cetrorelix
MH01CC03,elagolix
MH01CC04,linzagolix
MH01CC53,"elagolix, estradiol og norethisteron"
MH01CC54,"relugolix, estradiol og norethisteron"
MH02,corticosteroider til systemisk brug
MH02A,"corticosteroider til systemisk brug, usammensatte"
MH02AA,mineralocorticoider
MH02AA01,aldosteron
MH02AA02,fludrocortison
MH02AA03,desoxycorton
MH02AB,glucocorticoider
MH02AB01,betamethason
MH02AB02,dexamethason
MH02AB03,fluocortolon
MH02AB04,methylprednisolon
MH02AB05,paramethason
MH02AB06,prednisolon
MH02AB07,prednison
MH02AB08,triamcinolon
MH02AB09,hydrocortison
MH02AB10,cortison
MH02AB11,prednyliden
MH02AB12,rimexolon
MH02AB13,deflazacort
MH02AB14,cloprednol
MH02AB15,meprednison
MH02AB17,cortivazol
MH02B,"corticosteroider til systemisk brug, kombinationer"
MH02BX,"corticosteroider til systemisk brug, kombinationer"
MH02BX01,"methylprednisolon, kombinationer"
MH02C,antiadrenale præparater
MH02CA,anticorticosteroider
MH02CA01,trilostan
MH02CA02,osilodrostat
MH02CA03,ketoconazol
MH02CA04,levoketoconazol
MH03,thyroidea-terapi
MH03A,thyroideapræparater
MH03AA,thyroideahormoner
MH03AA01,levothyroxinnatrium
MH03AA02,liothyroninnatrium
MH03AA03,levothyroxin og liothyronin i kombination
MH03AA04,tiratricol
MH03AA05,thyroideakirtel-præparater
MH03AA51,levothyroxinnatrium og iodforbindelser
MH03B,antithyroide præparater
MH03BA,thiouraciler
MH03BA01,methylthiouracil
MH03BA02,propylthiouracil
MH03BA03,benzylthiouracil
MH03BB,svovlholdige imidazol-derivater
MH03BB01,carbimazol
MH03BB02,thiamazol
MH03BB52,"thiamazol, kombinationer"
MH03BC,perchlorater
MH03BC01,kaliumperchlorat
MH03BX,andre antithyroide præparater
MH03BX01,diiodtyrosin
MH03BX02,dibromtyrosin
MH03C,iod-terapi
MH03CA,iod-terapi
MH04,pancreas-hormoner
MH04A,glycogenolytiske hormoner
MH04AA,glycogenolytiske hormoner
MH04AA01,glucagon
MH04AA02,dasiglucagon
MH05,calciumhomeostase
MH05A,parathyroidea-hormoner og analoger
MH05AA,parathyroidea-hormoner og analoger
MH05AA01,parathyroideakirtel-ekstrakt
MH05AA02,teriparatid
MH05AA03,parathyroideahormon
MH05AA04,abaloparatid
MH05B,anti-parathyroide midler
MH05BA,calcitoninpræparater
MH05BA01,"calcitonin (laks, syntetisk)"
MH05BA02,"calcitonin (svin, naturlig)"
MH05BA03,"calcitonin (human, syntetisk)"
MH05BA04,elcatonin
MH05BX,andre anti-parathyroide midler
MH05BX01,cinacalcet
MH05BX02,paricalcitol
MH05BX03,doxercalciferol
MH05BX04,etelcalcetid
MH05BX05,calcifediol
MJ,Midler mod infektionssygdomme til systemisk brug
MJ01,antibakterielle midler til systemisk brug
MJ01A,tetracycliner
MJ01AA,tetracycliner
MJ01AA01,demeclocyclin
MJ01AA02,doxycyclin
MJ01AA03,chlortetracyclin
MJ01AA04,lymecyclin
MJ01AA05,metacyclin
MJ01AA06,oxytetracyclin
MJ01AA07,tetracyclin
MJ01AA08,minocyclin
MJ01AA09,rolitetracyclin
MJ01AA10,penimepicyclin
MJ01AA11,clomocyclin
MJ01AA12,tigecyclin
MJ01AA13,eravacyclin
MJ01AA14,sarecyclin
MJ01AA15,omadacyclin
MJ01AA20,kombinationer af tetracycliner
MJ01AA56,"oxytetracyclin, kombinationer"
MJ01B,amphenicoler
MJ01BA,amphenicoler
MJ01BA01,chloramphenicol
MJ01BA02,thiamphenicol
MJ01BA52,"thiamphenicol, komb."
MJ01C,"beta-lactam antibakterica, penicilliner"
MJ01CA,penicilliner med udvidet spektrum
MJ01CA01,ampicillin
MJ01CA02,pivampicillin
MJ01CA03,carbenicillin
MJ01CA04,amoxicillin
MJ01CA05,carindacillin
MJ01CA06,bacampicillin
MJ01CA07,epicillin
MJ01CA08,pivmecillinam
MJ01CA09,azlocillin
MJ01CA10,mezlocillin
MJ01CA11,mecillinam
MJ01CA12,piperacillin
MJ01CA13,ticarcillin
MJ01CA14,metampicillin
MJ01CA15,talampicillin
MJ01CA16,sulbenicillin
MJ01CA17,temocillin
MJ01CA18,hetacillin
MJ01CA19,aspoxicillin
MJ01CA20,kombinationer
MJ01CA51,"ampicillin, kombinationer"
MJ01CE,beta-lactamase sensitive penicilliner
MJ01CE01,benzylpenicillin
MJ01CE02,phenoxymethylpenicillin
MJ01CE03,propicillin
MJ01CE04,azidocillin
MJ01CE05,pheneticillin
MJ01CE06,penamecillin
MJ01CE07,clometocillin
MJ01CE08,benzathin benzylpenicillin
MJ01CE09,procain penicillin
MJ01CE10,benzathin phenoxymethylpenicillin
MJ01CE30,kombinationer
MJ01CF,beta-lactamase resistente penicilliner
MJ01CF01,dicloxacillin
MJ01CF02,cloxacillin
MJ01CF03,methicillin
MJ01CF04,oxacillin
MJ01CF05,flucloxacillin
MJ01CF06,nafcillin
MJ01CG,beta-lactamase inhibitorer
MJ01CG01,sulbactam
MJ01CG02,tazobactam
MJ01CR,"komb. af penicilliner, incl. beta-lactamase inhib."
MJ01CR01,ampicillin og beta-lactamaseinhibitor
MJ01CR02,amoxicillin og beta-lactamaseinhibitor
MJ01CR03,ticarcillin og beta-lactamaseinhibitor
MJ01CR04,sultamicillin og enzym-inhibitor
MJ01CR05,piperacillin og beta-lactamaseinhibitor
MJ01CR50,kombinationer af penicilliner
MJ01D,andre beta-lactam antibacterica
MJ01DB,"cephalosporiner, 1. generation"
MJ01DB01,cefalexin
MJ01DB02,cefaloridin
MJ01DB03,cefalotin
MJ01DB04,cefazolin
MJ01DB05,cefadroxil
MJ01DB06,cefazedon
MJ01DB07,cefatrizin
MJ01DB08,cefapirin
MJ01DB09,cefradin
MJ01DB10,cefacetril
MJ01DB11,cefroxadin
MJ01DB12,ceftezol
MJ01DC,"cephalosporiner, 2. generation"
MJ01DC01,cefoxitin
MJ01DC02,cefuroxim
MJ01DC03,cefamandol
MJ01DC04,cefaclor
MJ01DC05,cefotetan
MJ01DC06,cefonicid
MJ01DC07,cefotiam
MJ01DC08,loracarbef
MJ01DC09,cefmetazol
MJ01DC10,cefprozil
MJ01DC11,ceforanid
MJ01DC12,cefminox
MJ01DC13,cefbuperazon
MJ01DC14,flomoxef
MJ01DD,"cephalosporiner, 3. generation"
MJ01DD01,cefotaxim
MJ01DD02,ceftazidim
MJ01DD03,cefsulodin
MJ01DD04,ceftriaxon
MJ01DD05,cefmenoxim
MJ01DD06,latamoxef
MJ01DD07,ceftizoxim
MJ01DD08,cefixim
MJ01DD09,cefodizim
MJ01DD10,cefetamet
MJ01DD11,cefpiramid
MJ01DD12,cefoperazon
MJ01DD13,cefpodoxim
MJ01DD14,ceftibuten
MJ01DD15,cefdinir
MJ01DD16,cefditoren
MJ01DD17,cefcapen
MJ01DD18,cefteram
MJ01DD51,cefotaxime and beta-lactamase inhibitor
MJ01DD52,ceftazidime og beta-lactamaseinhibitor
MJ01DD54,"ceftriaxon, kombinationer"
MJ01DD62,cefoperazone og beta-lactamaseinhibitor
MJ01DD63,ceftriaxon og beta-lactamaseinhibitor
MJ01DD64,cefpodoxim og beta-lactamaseinhibitor
MJ01DE,"cephalosporiner, 4. generation"
MJ01DE01,cefepim
MJ01DE02,cefpirom
MJ01DE03,cefozopran
MJ01DF,monobactamer
MJ01DF01,aztreonam
MJ01DF02,carumonam
MJ01DH,carbapenemer
MJ01DH02,meropenem
MJ01DH03,ertapenem
MJ01DH04,doripenem
MJ01DH05,biapenem
MJ01DH06,tebipenem pivoxil
MJ01DH51,imipenem og cilastatin
MJ01DH52,meropenem og vaborbactam
MJ01DH55,panipenem og betamipron
MJ01DH56,"imipenem, cilastatin og relebactam"
MJ01DI,andre cephalosporiner og penemer
MJ01DI01,ceftobiprolmedocaril
MJ01DI02,ceftarolin fosamil
MJ01DI03,faropenem
MJ01DI04,cefiderocol
MJ01DI54,ceftolozane og beta-lactamaseinhibitor
MJ01E,sulfonamider og trimethoprim
MJ01EA,trimethoprim og derivater
MJ01EA01,trimethoprim
MJ01EA02,brodimoprim
MJ01EA03,iclaprim
MJ01EB,sulfonamider med kort virkningstid
MJ01EB01,sulfaisodimidin
MJ01EB02,sulfamethizol
MJ01EB03,sulfadimidin
MJ01EB04,sulfapyridin
MJ01EB05,sulfafurazol
MJ01EB06,sulfanilamid
MJ01EB07,sulfathiazol
MJ01EB08,sulfathiourea
MJ01EB20,kombinationer
MJ01EC,sulfonamider med middellang virkningstid
MJ01EC01,sulfamethoxazol
MJ01EC02,sulfadiazin
MJ01EC03,sulfamoxol
MJ01EC20,kombinationer
MJ01ED,sulfonamider med lang virkningstid
MJ01ED01,sulfadimethoxin
MJ01ED02,sulfalen
MJ01ED03,sulfamethomidin
MJ01ED04,sulfamethoxydiazin
MJ01ED05,sulfamethoxypyridazin
MJ01ED06,sulfaperin
MJ01ED07,sulfamerazin
MJ01ED08,sulfaphenazol
MJ01ED09,sulfamazon
MJ01ED20,kombinationer
MJ01EE,sulfonamid og trimethoprim incl. derivater i komb.
MJ01EE01,sulfamethoxazol og trimethoprim
MJ01EE02,sulfadiazin og trimethoprim
MJ01EE03,sulfametrol og trimethoprim
MJ01EE04,sulfamoxol og trimethoprim
MJ01EE05,sulfadimidin og trimethoprim
MJ01EE06,sulfadiazin og tetroxoprim
MJ01EE07,sulfamerazin og trimethoprim
MJ01F,"macrolider, lincosamider og streptograminer"
MJ01FA,macrolider
MJ01FA01,erythromycin
MJ01FA02,spiramycin
MJ01FA03,midecamycin
MJ01FA05,oleandomycin
MJ01FA06,roxithromycin
MJ01FA07,josamycin
MJ01FA08,troleandomycin
MJ01FA09,clarithromycin
MJ01FA10,azithromycin
MJ01FA11,miocamycin
MJ01FA12,rokitamycin
MJ01FA13,dirithromycin
MJ01FA14,flurithromycin
MJ01FA15,telithromycin
MJ01FA16,solithromycin
MJ01FF,lincosamider
MJ01FF01,clindamycin
MJ01FF02,lincomycin
MJ01FG,streptograminer
MJ01FG01,pristinamycin
MJ01FG02,quinupristin/dalfopristin
MJ01G,aminoglycosid antibacterica
MJ01GA,streptomyciner
MJ01GA01,streptomycin
MJ01GA02,streptoduocin
MJ01GB,andre aminoglycosider
MJ01GB01,tobramycin
MJ01GB03,gentamicin
MJ01GB04,kanamycin
MJ01GB05,neomycin
MJ01GB06,amikacin
MJ01GB07,netilmicin
MJ01GB08,sisomicin
MJ01GB09,dibekacin
MJ01GB10,ribostamycin
MJ01GB11,isepamicin
MJ01GB12,arbekacin
MJ01GB13,bekanamycin
MJ01GB14,plazomicin
MJ01M,quinolon antibacterica
MJ01MA,fluorochinoloner
MJ01MA01,ofloxacin
MJ01MA02,ciprofloxacin
MJ01MA03,pefloxacin
MJ01MA04,enoxacin
MJ01MA05,temafloxacin
MJ01MA06,norfloxacin
MJ01MA07,lomefloxacin
MJ01MA08,fleroxacin
MJ01MA09,sparfloxacin
MJ01MA10,rufloxacin
MJ01MA11,grepafloxacin
MJ01MA12,levofloxacin
MJ01MA13,trovafloxacin
MJ01MA14,moxifloxacin
MJ01MA15,gemifloxacin
MJ01MA16,gatifloxacin
MJ01MA17,prulifloxacin
MJ01MA18,pazufloxacin
MJ01MA19,garenoxacin
MJ01MA21,sitafloxacin
MJ01MA22,tosufloxacin
MJ01MA23,delafloxacin
MJ01MA24,levonadifloxacin
MJ01MA25,lascufloxacin
MJ01MB,andre quinoloner
MJ01MB01,rosoxacin
MJ01MB02,nalidixinsyre
MJ01MB03,piromidinsyre
MJ01MB04,pipemidinsyre
MJ01MB05,oxolinsyre
MJ01MB06,cinoxacin
MJ01MB07,flumequin
MJ01MB08,nemonoxacin
MJ01R,kombinationer af antibacterica
MJ01RA,kombinationer af antibacterica
MJ01RA01,"penicilliner, komb. med andre antibacterica"
MJ01RA02,"sulfonamider, komb. med andre antibacterica excl. trimethoprim"
MJ01RA03,cefuroxim og metronidazol
MJ01RA04,spiramycin og metronidazol
MJ01RA05,levofloxacin og ornidazol
MJ01RA06,cefepim og amikacin
MJ01RA07,"azithromycin, fluconazol og secnidazol"
MJ01RA08,tetracyclin og oleandomycin
MJ01RA09,ofloxacin og ornidazol
MJ01RA10,ciprofloxacin og metronidazol
MJ01RA11,ciprofloxacin og tinidazol
MJ01RA12,ciprofloxacin og ornidazol
MJ01RA13,norfloxacin og tinidazol
MJ01RA14,norfloxacin og metronidazol
MJ01RA15,cefixim og ornidazol
MJ01RA16,cefixim og azithromycin
MJ01X,andre antibacterica
MJ01XA,glycopeptid antibacterica
MJ01XA01,vancomycin
MJ01XA02,teicoplanin
MJ01XA03,telavancin
MJ01XA04,dalbavancin
MJ01XA05,oritavancin
MJ01XB,polymyxiner
MJ01XB01,colistin
MJ01XB02,polymyxin B
MJ01XC,steroid antibacterica
MJ01XC01,fusidinsyre
MJ01XD,imidazol-derivater
MJ01XD01,metronidazol
MJ01XD02,tinidazol
MJ01XD03,ornidazol
MJ01XE,nitrofuran-derivater
MJ01XE01,nitrofurantoin
MJ01XE02,nifurtoinol
MJ01XE03,furazidin
